City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,turkmenbasy,40.0222,52.9552,9.43,76,0,8.75,TM,1704633228
363,uzhur,55.3036,89.8339,-17.52,100,90,1.58,RU,1704633229
364,oriximina,-1.7656,-55.8661,27.19,70,63,2.12,BR,1704633229
365,geva binyamin,31.8503,35.2741,21.4,44,25,1.71,PS,1704633230
366,arvayheer,46.2639,102.775,-7.29,77,100,2.87,MN,1704633230
367,olinda,-8.0089,-34.8553,29.85,62,40,4.63,BR,1704632969
368,saint-joseph,-21.3667,55.6167,28.21,77,36,6.41,RE,1704633231
369,mitu,1.1983,-70.1733,27.22,65,52,2.18,CO,1704633232
370,betio village,1.358,172.9211,27.02,76,100,3.9,KI,1704633232
371,kavieng,-2.5744,150.7967,28.4,78,82,2.87,PG,1704633233
372,bodo,67.28,14.405,3.76,89,75,12.86,NO,1704633233
373,ararat,39.8317,44.7049,8.19,37,1,1.22,AM,1704633234
374,khandyga,62.6667,135.6,-49.35,100,89,0.96,RU,1704633234
375,chhabra,24.6667,76.8333,19.48,46,1,2.25,IN,1704633235
376,nogliki,51.8333,143.1667,-24.81,98,88,0.89,RU,1704633235
377,tianpeng,30.9866,103.9393,11.23,61,100,2.14,CN,1704633236
378,manokwari,-0.8667,134.0833,26.52,80,100,1.93,ID,1704633236
379,berdigestyakh,62.0989,126.6992,-42.39,100,51,1.63,RU,1704633237
380,lasalgaon,20.15,74.2333,24.18,49,63,3.51,IN,1704633237
381,north platte,41.1239,-100.7654,-11.06,85,0,0.0,US,1704633008
382,angaur state,6.906,134.13,28.23,80,100,5.26,PW,1704633238
383,vizinga,61.0749,50.1031,-24.83,99,100,2.41,RU,1704633239
384,powell river,49.8496,-124.5361,5.0,61,5,2.24,CA,1704633239
385,lamar,33.6668,-95.5836,-1.01,100,0,1.54,US,1704633240
386,joshimath,30.5667,79.5667,6.38,40,0,2.58,IN,1704633240
387,redencao,-4.2258,-38.7306,27.1,73,100,1.98,BR,1704633241
388,lata,40.1629,-8.3327,13.37,47,11,0.44,PT,1704633241
389,dourados,-22.2211,-54.8056,33.58,30,0,3.19,BR,1704633189
390,nuku'alofa,-21.1333,-175.2,26.28,84,94,5.37,TO,1704632981
391,zindah jan,34.3426,61.7468,5.43,65,87,4.86,AF,1704633243
392,kassala,15.451,36.4,31.94,18,9,1.73,SD,1704633244
393,kikwit,-5.041,18.8162,28.36,74,89,1.89,CD,1704633244
394,harper,4.375,-7.7169,29.19,73,62,3.63,LR,1704633245
395,kodinsk,58.6881,99.1844,-21.42,100,26,1.37,RU,1704633245
396,gotse delchev,41.5667,23.7333,8.35,86,100,1.35,BG,1704633246
397,morden,49.1919,-98.1014,-16.09,85,74,3.09,CA,1704633247
398,navia,43.5354,-6.7194,10.84,59,44,1.36,ES,1704633247
399,yoichi,43.2039,140.7703,0.2,82,100,8.9,JP,1704633248
400,makueni boma,-1.8041,37.6203,25.18,58,39,4.37,KE,1704633248
401,forster,-32.1667,152.5167,22.38,79,100,6.51,AU,1704633249
402,chibougamau,49.9168,-74.3659,-16.21,72,100,3.09,CA,1704633249
403,luanda,-8.8368,13.2343,30.0,62,20,5.66,AO,1704633250
404,celestun,20.8667,-90.4,22.94,93,8,3.3,MX,1704633251
405,bure,10.7,37.0667,24.61,29,88,3.25,ET,1704633251
406,vila franca do campo,37.7167,-25.4333,16.23,93,100,1.93,PT,1704633252
407,nairn,57.5809,-3.8797,4.95,90,75,3.09,GB,1704633252
408,grand falls-windsor,48.9332,-55.6649,-8.61,67,2,1.79,CA,1704633253
409,kudahuvadhoo,2.6708,72.8944,28.21,74,81,4.78,MV,1704633254
410,swakopmund,-22.6833,14.5333,20.1,75,55,6.62,NA,1704633255
411,matoury,4.8483,-52.3317,28.98,74,75,6.69,GF,1704633255
412,kristiansund,63.1115,7.732,-0.64,59,75,3.09,NO,1704633256
413,okha,53.5739,142.9478,-27.64,96,37,3.63,RU,1704633256
414,koulikoro,14.0,-7.75,33.78,8,100,3.78,ML,1704633257
415,sovetsk,55.0839,21.8785,-11.38,81,100,4.4,RU,1704633258
416,rabo de peixe,37.8,-25.5833,15.73,82,40,5.66,PT,1704633259
417,nuuk,64.1835,-51.7216,-3.66,80,75,11.32,GL,1704633259
418,padang,-0.9492,100.3543,28.03,87,100,0.82,ID,1704633004
419,sarangani,5.4033,125.4636,27.98,80,100,9.11,PH,1704633260
420,nabire,-3.3667,135.4833,24.56,95,100,1.33,ID,1704633261
421,prince rupert,54.3161,-130.3201,2.83,93,20,3.6,CA,1704633261
422,champerico,14.3,-91.9167,22.3,80,0,2.89,GT,1704633262
423,chamical,-30.36,-66.314,26.91,59,74,2.62,AR,1704633262
424,larache,35.1932,-6.1557,14.42,54,10,3.08,MA,1704633263
425,al hudaydah,14.7978,42.9545,27.51,57,51,3.82,YE,1704633264
426,bel ombre,-4.6167,55.4167,28.91,74,40,2.06,SC,1704633264
427,thames,-37.1333,175.5333,17.69,92,94,1.4,NZ,1704633265
428,shadrinsk,56.0852,63.6335,-9.07,96,100,3.2,RU,1704633266
429,marsh harbour,26.5412,-77.0636,24.11,84,9,6.57,BS,1704633266
430,itamaraca,-7.7478,-34.8256,30.03,60,0,3.5,BR,1704633267
431,alvaraes,-3.2208,-64.8042,26.93,90,100,1.32,BR,1704633268
432,fort mcmurray,56.7268,-111.381,-21.23,84,100,3.6,CA,1704633268
433,artigas,-30.4,-56.4667,26.58,69,100,1.29,UY,1704633086
434,iskateley,67.6803,53.1512,-11.66,94,100,5.81,RU,1704633269
435,cill airne,52.05,-9.5167,5.03,93,0,1.03,IE,1704633270
436,sao jose da coroa grande,-8.8978,-35.1478,29.68,55,3,4.55,BR,1704633270
437,jiexiu,37.0244,111.9125,-1.02,39,0,1.49,CN,1704633271
438,ulladulla,-35.35,150.4667,21.02,83,100,5.2,AU,1704633272
439,wajir,1.7471,40.0573,36.3,22,8,4.53,KE,1704633272
440,kumanovo,42.1322,21.7144,9.28,79,94,2.11,MK,1704633273
441,victorica,-36.2151,-65.4359,26.57,52,0,1.75,AR,1704633274
442,markovo,57.3206,107.0881,-9.91,85,100,4.7,RU,1704633274
443,callao,-12.0667,-77.15,25.4,78,100,4.63,PE,1704633275
444,pudasjarvi,65.3833,26.9167,-17.69,100,100,2.17,FI,1704633275
445,tubarjal,30.4999,38.216,19.97,35,1,5.14,SA,1704633276
446,sandpoint,48.2766,-116.5533,0.95,94,100,3.09,US,1704633194
447,mizdah,31.4451,12.9801,13.24,26,0,12.58,LY,1704633277
448,kuala tungkal,-0.8167,103.4667,25.58,89,100,1.43,ID,1704633278
449,tarauaca,-8.1614,-70.7656,24.09,84,100,0.19,BR,1704633278
450,guarapari,-20.6667,-40.4975,27.72,73,83,2.96,BR,1704633279
451,al majaridah,19.1236,41.9111,28.82,38,4,1.74,SA,1704633279
452,grand baie,-20.0182,57.5802,29.14,75,77,1.79,MU,1704633280
453,carai,-17.1889,-41.6947,19.93,98,100,1.09,BR,1704633281
454,puerto armuelles,8.2833,-82.8667,24.38,79,85,1.84,PA,1704633281
455,tadmur,34.5608,38.2805,17.12,53,100,3.34,SY,1704633282
456,souillac,-20.5167,57.5167,28.21,74,40,4.12,MU,1704633282
457,aras-asan,8.8908,126.3033,25.87,85,96,2.37,PH,1704633283
458,gamba,-2.65,10.0,29.14,66,56,3.37,GA,1704633283
459,sao vicente,-23.9631,-46.3919,31.82,57,75,3.09,BR,1704633284
460,alo,7.4178,6.7371,40.32,11,1,0.41,NG,1704633284
461,smithers,54.7804,-127.1743,-4.82,100,100,0.0,CA,1704633285
462,mbandaka,0.0487,18.2603,31.47,44,98,1.07,CD,1704633285
463,luena,-11.7833,19.9167,22.63,83,100,3.0,AO,1704633286
464,panaba,21.2833,-88.2667,22.21,97,37,1.26,MX,1704633286
465,el tigre,8.8875,-64.2454,25.11,70,43,5.87,VE,1704633287
466,kangding,30.0513,101.9603,2.58,49,82,1.89,CN,1704633287
467,sault ste. marie,46.5168,-84.3333,-5.84,93,100,2.06,CA,1704633152
468,neelankarai,12.9455,80.2575,25.03,88,75,2.57,IN,1704633288
469,ust-tsilma,65.441,52.1498,-25.35,100,100,1.31,RU,1704633289
470,villa emilio carranza,19.9667,-96.6,21.76,94,96,3.3,MX,1704633290
471,hotan,37.0997,79.9269,0.76,32,88,2.12,CN,1704633290
472,vila velha,-20.3297,-40.2925,29.42,79,40,4.12,BR,1704633000
473,loiza,18.4313,-65.8802,28.97,78,40,2.57,PR,1704633291
474,dakhla,23.6848,-15.958,24.01,41,16,5.14,EH,1704633292
475,atlanta,33.749,-84.388,5.03,80,100,4.63,US,1704632654
476,bereznik,62.8551,42.7072,-14.26,94,95,3.48,RU,1704633293
477,volchikha,52.0333,80.3833,-3.9,94,100,2.68,RU,1704633293
478,verkhnevilyuysk,63.4453,120.3167,-29.85,95,100,2.21,RU,1704633294
479,sassandra,4.95,-6.0833,30.53,62,91,3.9,CI,1704633294
480,taitung city,22.7583,121.1444,18.15,72,75,3.09,TW,1704633177
481,camacupa,-12.0167,17.4833,20.25,83,99,0.41,AO,1704633295
482,swan hill,-35.3378,143.5544,22.31,82,100,5.43,AU,1704633295
483,mount vernon,40.9126,-73.8371,3.99,91,100,5.81,US,1704633296
484,katsuura,35.1333,140.3,10.01,65,6,12.1,JP,1704633296
485,degerfors,59.238,14.4308,-11.73,95,6,0.72,SE,1704633297
486,beecher,43.09,-83.6944,-0.09,96,100,0.0,US,1704633297
487,laguna,38.421,-121.4238,3.97,91,0,3.09,US,1704633298
488,taft,31.7471,54.2088,9.97,26,0,2.06,IR,1704633298
489,sumbuya,7.6467,-11.9611,37.16,37,90,0.57,SL,1704633299
490,posadas,-27.3671,-55.8961,30.71,58,0,2.57,AR,1704633068
491,matagalpa,12.9256,-85.9175,17.17,94,17,2.1,NI,1704633135
492,taperoa,-7.2075,-36.8267,28.45,43,0,3.99,BR,1704633300
493,nouadhibou,20.931,-17.0347,26.99,22,0,4.12,MR,1704633301
494,banda aceh,5.5577,95.3222,26.34,82,100,5.5,ID,1704633301
495,sabha,27.0377,14.4283,18.04,16,0,4.5,LY,1704633302
496,vijapur,23.5667,72.75,21.04,43,1,2.66,IN,1704633303
497,ballina,-28.8667,153.5667,22.1,77,100,2.68,AU,1704633304
498,umba,66.6871,34.3429,-18.03,98,100,1.23,RU,1704633304
499,bandarbeyla,9.4942,50.8122,25.76,61,0,10.15,SO,1704633305
500,tambopata,-12.7333,-69.1833,26.94,83,75,2.57,PE,1704633306
501,kaliua,-5.0606,31.7936,25.85,63,95,1.55,TZ,1704633307
502,kruisfontein,-34.0033,24.7314,23.27,69,100,7.71,ZA,1704633308
503,zuenoula,7.4292,-6.0431,36.75,31,14,2.63,CI,1704633308
504,finley,46.154,-119.0339,3.35,77,6,0.45,US,1704633309
505,marsabit,2.3284,37.9899,27.44,32,12,5.13,KE,1704633310
506,baturaden,-7.3,109.2167,19.33,95,100,0.68,ID,1704633310
507,jorpeland,59.0225,6.0408,0.96,37,0,1.48,NO,1704633187
508,mabaruma,8.2,-59.7833,26.29,78,38,2.15,GY,1704633312
509,urcos,-13.6861,-71.6228,13.94,74,71,1.68,PE,1704633312
510,opuwo,-18.0607,13.84,32.03,33,99,2.45,NA,1704633313
511,artesia,33.8658,-118.0831,12.69,48,0,8.23,US,1704633196
512,alta,69.9689,23.2717,-4.41,85,100,1.03,NO,1704633314
513,tionk essil,12.7856,-16.5217,35.03,9,0,3.79,SN,1704633315
514,juneau,58.3019,-134.4197,-3.83,95,0,0.0,US,1704633315
515,idri,27.5,13.2667,19.06,14,0,5.37,LY,1704633317
516,huarmey,-10.0681,-78.1522,22.8,83,69,2.62,PE,1704633317
517,zahir pir,28.8124,70.524,17.42,24,0,2.58,PK,1704633318
518,iquique,-20.2208,-70.1431,21.02,73,11,2.62,CL,1704633319
519,charles city,43.0664,-92.6724,-5.78,94,100,6.69,US,1704633319
520,port douglas,-16.4833,145.4667,27.6,81,100,3.21,AU,1704633320
521,abaza,52.655,90.0928,-8.85,97,97,1.46,RU,1704633321
522,kencong,-8.2833,113.3667,24.28,91,100,1.94,ID,1704633322
523,mocimboa,-11.3167,40.35,29.07,75,100,3.23,MZ,1704633322
524,urangan,-25.3,152.9,24.0,94,85,2.68,AU,1704633323
525,rohatyn,49.409,24.6093,-3.41,94,100,6.28,UA,1704633324
526,den burg,53.0542,4.7972,1.11,71,75,7.2,NL,1704633324
527,severo-yeniseyskiy,60.3725,93.0408,-29.68,100,48,2.24,RU,1704633325
528,vrangel',42.7297,133.0839,-11.66,66,9,7.29,RU,1704633327
529,plastun,44.7561,136.2939,-14.26,61,10,5.81,RU,1704633328
530,nikolayevsk-on-amure,53.1406,140.73,-26.09,96,85,1.3,RU,1704633329
531,saint-pierre,-21.3393,55.4781,28.82,74,20,9.77,RE,1704633330
532,sikeston,36.8767,-89.5879,3.02,93,100,5.14,US,1704633093
533,semey,50.4111,80.2275,-4.88,86,0,4.0,KZ,1704633331
534,mishelevka,52.8575,103.1719,-9.86,95,100,2.8,RU,1704633332
535,la jagua de ibirico,9.5623,-73.3341,27.63,62,4,1.46,CO,1704633333
536,dwarka,22.2394,68.9678,23.73,47,0,6.12,IN,1704633333
537,nakonde,-9.3421,32.745,21.6,76,100,1.17,ZM,1704633334
538,happy valley-goose bay,53.3168,-60.3315,-16.83,51,75,5.66,CA,1704633335
539,benguela,-12.5763,13.4055,27.22,68,100,4.14,AO,1704633336
540,holualoa,19.6228,-155.9522,19.93,81,75,2.06,US,1704633337
541,kutum,14.2,24.6667,25.15,9,1,3.15,SD,1704633337
542,atmakur,15.8833,78.5833,24.47,54,83,3.56,IN,1704633338
543,bardai,11.65,7.2333,31.46,8,0,4.99,NG,1704633339
544,cidreira,-30.1811,-50.2056,25.48,76,9,3.91,BR,1704633340
545,kota kinabalu,5.9749,116.0724,25.99,94,20,0.45,MY,1704633340
546,berezovyy,51.6667,135.7,-23.8,97,96,1.09,RU,1704633341
547,margate,51.3813,1.3862,5.39,81,100,4.02,GB,1704633177
548,tanjung pandan,-2.75,107.65,25.27,91,100,2.26,ID,1704633342
549,cuatro cienegas de carranza,26.9833,-102.0833,9.04,46,100,1.64,MX,1704633342
550,el maamoura,36.465,10.8061,11.14,55,95,12.41,TN,1704633343
551,timimoun,29.2639,0.231,19.21,14,0,2.57,DZ,1704633344
552,cuito,-12.3833,16.9333,21.36,76,98,1.42,AO,1704633344
553,gebeit,21.0667,36.3167,26.38,40,2,6.08,SD,1704633345
554,urengoy,65.9667,78.3667,-20.4,95,100,3.34,RU,1704633345
555,kabompo,-13.5927,24.2008,25.88,75,100,0.65,ZM,1704633346
556,sijunjung,-0.6876,100.9537,23.5,98,100,0.83,ID,1704633346
557,kenora,49.8167,-94.4337,-17.35,85,0,3.09,CA,1704633347
558,sola,-13.8833,167.55,27.28,77,99,3.78,VU,1704633348
559,wellington,-41.2866,174.7756,14.81,80,45,1.54,NZ,1704633348
560,cururupu,-1.8283,-44.8683,26.72,87,100,1.91,BR,1704633096
561,kamyanyets,52.4001,23.81,-8.74,76,100,6.2,BY,1704633349
562,poyarkovo,49.6,128.6833,-26.36,89,4,2.85,RU,1704633350
563,usogorsk,63.4106,48.6872,-22.35,100,100,1.89,RU,1704633350
564,crasna,47.1667,22.9,8.08,78,100,2.85,RO,1704633351
565,asaba,6.2006,6.7338,38.16,18,10,2.01,NG,1704633351
566,nokia,61.4667,23.5,-20.72,77,0,1.03,FI,1704633352
567,tokar,18.4254,37.729,27.39,61,82,5.98,SD,1704633352
568,romanovka,51.7443,42.7527,-15.31,90,10,3.52,RU,1704633353
569,metlili chaamba,32.2667,3.6333,13.52,28,0,5.14,DZ,1704633353
570,kamikawa,43.84,142.7711,-9.56,95,80,1.27,JP,1704633354
571,zyryanovsk,49.7386,84.2719,-10.44,98,97,1.09,KZ,1704633354
572,armacao de buzios,-22.7469,-41.8817,30.03,71,2,1.5,BR,1704633355
573,darwin,-12.4611,130.8418,27.99,85,75,1.54,AU,1704633138
574,la ligua,-32.4524,-71.2311,21.43,60,0,1.82,CL,1704633339
575,susangerd,31.5608,48.1831,21.16,24,0,4.45,IR,1704633356
576,soio,-6.1349,12.3689,28.52,63,93,4.15,AO,1704633357
577,sitia,35.2,26.0986,18.88,64,90,10.38,GR,1704633357
578,crete,35.1558,24.895,12.8,75,51,5.85,GR,1704633358
579,karpinsk,59.7654,60.0085,-19.09,97,100,2.32,RU,1704633358
580,plonsk,52.6235,20.3755,-7.29,73,100,6.29,PL,1704633359
581,la sarre,48.8002,-79.1996,-10.45,95,100,2.22,CA,1704633359
582,ilam,26.9167,87.9167,10.77,72,3,1.72,NP,1704633360
583,meadow lakes,61.6247,-149.6011,2.73,58,100,8.23,US,1704633360
584,zaragoza,41.6561,-0.8773,9.25,59,20,11.83,ES,1704633361
585,nyrob,60.733,56.7202,-23.38,96,100,2.64,RU,1704633361
586,hami,42.8,93.45,-5.88,73,95,2.47,CN,1704633362
587,suez,29.9737,32.5263,24.27,24,1,2.34,EG,1704633362
588,yuanping,38.7153,112.7575,-14.23,84,4,1.01,CN,1704633363
589,antalaha,-14.9003,50.2788,28.7,81,100,3.11,MG,1704633363
590,noumea,-22.2763,166.4572,22.99,82,96,4.25,NC,1704633117
591,guane,22.2025,-84.0875,24.18,91,9,1.29,CU,1704633364
592,guisa,20.255,-76.5386,23.33,77,0,0.71,CU,1704633365
593,kananga,-5.8958,22.4178,28.15,68,56,1.61,CD,1704633366
